id,created_at,favorite_count,retweet_count,text
1442809939198681090,2021-09-28 11:14:30+00:00,11,5,"Our expert Niall Ryan gave a presentation this morning on pollinators in Ireland as part of day two of EU #Pollinator Week, which focuses on the importance of pollinators for healthy ecosystems, our wellbeing, and culture.

📍Learn more on #EUPollinators: https://t.co/2Bj3KfPbTw https://t.co/4OWms26NV4"
1442780622100082697,2021-09-28 09:18:00+00:00,0,1,"@BunnaAgri @SoilAssociation @teagasc @AgriAware @aca_services @IFAmedia @farmfornature @TeagascSignpost Thanks for your query Trevor. Registered Farm Partnerships can apply if a nominated person of a partnership logs on to https://t.co/migI6tIkQO using the partnership number. If this nominated person is an agent, the authorisation form must be submitted to agfood@agriculture.gov.ie"
1442778813826539521,2021-09-28 09:10:49+00:00,0,0,"The @EU_Commission Commissioner accompanied Minister @McConalogue when they met representatives of all of the major Irish fishing industry organisations.

@VSinkevicius will also visit a #FLAG funded project at @CooleyOysters in Carlingford, Co #Louth as part of his two-day visit https://t.co/4MqJfwn6SW"
1442776844063936516,2021-09-28 09:02:59+00:00,1,0,"At the event, Minister @McConalogue said: “It is more important than ever to work together to restore the confidence of the industry and to ensure that every opportunity is pursued so that we build a sustainable future for our industry and coastal communities which depend on it.” https://t.co/7P1tLtl3tB"
1442760993130483712,2021-09-28 08:00:00+00:00,4,2,"Whether you’re holidaying with your pet abroad or importing an animal, there are strict rules for pets entering Ireland

➡️Find out more at: https://t.co/hE1GcHBTvj

⚠️Keep Ireland free of rabies. Visit: https://t.co/NuKecoWwP6

#WorldRabiesDay #UnitedAgainstRabies #OneHealth https://t.co/YKyCKW335R"
1442745697611272197,2021-09-28 06:59:13+00:00,16,7,"EU Commissioner for Environment, Oceans and Fisheries @VSinkevicius accompanied Minister @McConalogue on a visit to #Killybegs to meet fishers at one of Ireland’s biggest harbours and discussed #Brexit related issues of concern to the industry. 🎣⚓️🇮🇪

🐟https://t.co/YOLfaaRlnE https://t.co/FCjzhzHzb9"
1442479335773020162,2021-09-27 13:20:48+00:00,11,6,"Speaking at Food is the Future, Minister @McConalogue said: “Half the world is under 30. Policy makers and the leaders of today must identify new opportunities for the leaders of tomorrow to be actively engaged in enabling #foodsystems transformation.”

📍 https://t.co/6LQnVOpDE2 https://t.co/WXi1OkExwQ"
1442423209668788230,2021-09-27 09:37:46+00:00,43,40,"The pilot soil sampling and analysis programme is now open.

🌱This programme is aimed at putting soil carbon, soil health and fertility at the centre of our future agricultural model.

📍To find out more, visit: https://t.co/n5mvOJzDMf https://t.co/9Zv40sZYYv"
1442406405772877826,2021-09-27 08:31:00+00:00,0,0,"Whether you’re holidaying with your pet abroad or importing an animal, there are strict rules for pets entering Ireland🇮🇪 

➡️Find out more at: https://t.co/hE1GcHTuTT 

⚠️Keep Ireland free of rabies. Visit https://t.co/NuKecoEVXy 

#WorldRabiesDay #UnitedAgainstRabies #OneHealth https://t.co/KEAVBXYGCY"
1441447336148824076,2021-09-24 17:00:00+00:00,0,0,"⏰One hour reminder

Minister @McConalogue continues his #CAP tour in Carndonagh Mart #Donegal at 7pm as part of the public consultation

If attending, contact your local farming organisation or #Carndonagh Mart for details, including Covid restrictions

📍https://t.co/XXZd79sp25 https://t.co/EYrkJjRfEi"
1441430264094224387,2021-09-24 15:52:10+00:00,4,1,"Minister @pippa_hackett said: ""Over 14,000ha of land were included in the applications submitted this year, an amount which will increase the land farmed organically in Ireland by almost 20%."""
1441430260575358976,2021-09-24 15:52:09+00:00,5,1,"Approvals to farmers who applied for the Organic Farming Scheme have started issuing 🥕

Over 270 farmers have been successful so far, which is 85% of all applicants

📍https://t.co/yLu7r6WUBD https://t.co/tpu8JJYCqM"
1441341646029811715,2021-09-24 10:00:01+00:00,1,0,"⏰One hour reminder

Minister @McConalogue continues his #CAP tour in Raphoe Mart #Donegal at 12pm today as part of the public consultation

If attending, contact your local farming organisation or #Raphoe Mart for details, including Covid restrictions

📍https://t.co/XXZd79sp25 https://t.co/gZ5KAN7Ts0"
1441118669833080836,2021-09-23 19:14:00+00:00,7,3,"The @teagasc Signpost programme supports climate action by Irish farmers with the goal of reducing gas emissions from Irish agriculture while creating more profitable and sustainable farming.

Tune in every Friday at 9.30am.

📍https://t.co/1MveOrfIfU https://t.co/iWLLX1LjaO"
1441115147666403328,2021-09-23 19:00:00+00:00,4,1,"Olympic gold medallist Kellie Harrington went back to her primary school this week to launch the Back to School healthy eating campaigns for pupils

➡️The @NDC_ie School Milk and #FoodDudes ambassador says nutrition is key in sport: https://t.co/tayCMlBJ4M https://t.co/9LyPxUduH6"
1441069821383229442,2021-09-23 15:59:53+00:00,6,6,"Minister @McConalogue continues his #CAP consultation tour in Tullamore mart #Offaly at 7.30pm on Tuesday September 28.

If attending, contact your local farming organisation or #Tullamore mart for more details, including Covid restrictions

📍 https://t.co/XXZd79sp25 https://t.co/gtkncSZtZP"
1441017003108560898,2021-09-23 12:30:00+00:00,1,2,"Minister @McConalogue, who plans to visit every county to meet farmers and hear directly from them over the coming weeks, will speak on Friday at 7pm at #Carndonagh mart.

If attending, contact your local farming organisation or the mart for details, including restrictions. https://t.co/oSYnqyOCun"
1441009455454310404,2021-09-23 12:00:01+00:00,1,1,"Minister @McConalogue continues his #CAP consultation tour in #Donegal this week with his first engagement at 12pm on Friday at Raphoe mart

If attending, contact your local farming organisation or #Raphoe mart for details, including Covid restrictions

📍 https://t.co/XXZd79sp25 https://t.co/LUi1tYSK8C"
1441005772448600071,2021-09-23 11:45:23+00:00,3,0,"Minister @pippa_hackett said it will bring awareness to businesses' impacts and dependencies on biodiversity so they can ‘reverse some biodiversity loss, have a positive impact on their local community and employees and also enhance their business reputations.’"
1441005769537867776,2021-09-23 11:45:22+00:00,12,5,"A national Business and Biodiversity Platform is being developed by @NatCap_Irl, @BioDataCentre and @BITCIreland, supported by us and @DeptHousingIRL to help the private sector take measurable actions to combat the biodiversity crises 
 
📍https://t.co/aTpelatZ1N
 
#BizBioIrl https://t.co/zwqe3VoGGA"
1440949055039836164,2021-09-23 08:00:00+00:00,0,0,"Whether you’re holidaying with your pet abroad or importing an animal, there are strict rules for pets entering Ireland

➡️Find out more at: https://t.co/3UfRIHcAic

⚠️Keep Ireland free of rabies. Visit https://t.co/P0dp5ouamm

#WorldRabiesDay #UnitedAgainstRabies #OneHealth https://t.co/eq5rhBBtDZ"
1440590310732533760,2021-09-22 08:14:29+00:00,1,0,"Congratulating @Kelly64kg on winning gold @Olympics and being a true champion, Minister @McConalogue said: 
‘As a School Milk and Food Dudes ambassador, she has empowered many school children to make healthier eating choices by drinking milk and eating more fruit and vegetables.’ https://t.co/c8z7Y2BDLp"
1440590299324043264,2021-09-22 08:14:26+00:00,43,7,"Ireland’s Olympic gold medallist Kellie Harrington has gone back to her former classroom at St Vincent’s Girls National School where the @NDC_ie School Milk and #FoodDudes ambassador launched the Back to School healthy eating campaigns for pupils🥛 🥊🥇
📍 https://t.co/ePPrDDRqsA https://t.co/xhpXBu1K4p"
1440351320808964099,2021-09-21 16:24:49+00:00,7,3,"🌱 This pilot soil sampling and analysis programme opens on Monday, September 27.

➡️Learn more details: https://t.co/n5mvOJReDN https://t.co/tf506bPIkf"
1440351304551780353,2021-09-21 16:24:46+00:00,26,4,"A major €10 million investment into a pilot Soil Sampling and Analysis Programme has been launched by ministers today.

🌱This programme is aimed at putting soil carbon, soil health and fertility at the centre of our future agricultural model.

📍 https://t.co/JNG5mXt6O8 https://t.co/8qlnbx56WE"
1440310052292751370,2021-09-21 13:40:50+00:00,1,1,"🏆The 4️⃣ successful projects were:

@leitrimdevco for a Social Farming Model Project
@DSCork to provide opportunities for participation in their purpose-built Field of Dreams farm
@KerrySocialFarm for a Social Farming Model Project
#IRD Duhallow for a Social Farming Model Project"
1440302099556810757,2021-09-21 13:09:14+00:00,17,8,"Minister @McConalogue has announced that four projects have received almost €377,000 for social farming, which provides participants with the opportunity to improve their health and wellbeing, and grow their confidence by doing ordinary farm activities

➡️https://t.co/uCLmpnPJY9 https://t.co/afZyj7CBwr"
1440234585179111443,2021-09-21 08:40:58+00:00,4,1,"@teagasc are hosting a series of autumn organic webinars covering various technical aspects of organic farming
 
🗓Tune in for the first tomorrow, Wednesday, September 22 at 7.30pm that focuses on the role of multi species swards on Irish organic farms
 
📍https://t.co/JwNXTQOLvI"
1440222508582465536,2021-09-21 07:52:58+00:00,5,3,"Minister @McConalogue, who plans to visit every county to meet farmers and hear directly from them over the coming weeks, will speak later on Friday at 7pm at #Carndonagh mart.

If attending, contact your local farming organisation or the mart for details, including restrictions. https://t.co/ka8PGDhvr4"
1440222497522139138,2021-09-21 07:52:56+00:00,4,7,"Minister @McConalogue continues his #CAP consultation tour in #Donegal this week with his first engagement at 12pm on Friday at Raphoe mart

If attending, contact your local farming organisation or #Raphoe mart for details, including Covid restrictions

📍 https://t.co/XXZd79sp25 https://t.co/ZnGtgOKjNO"
1438870447530156045,2021-09-17 14:20:22+00:00,2,1,"The sixth meeting of the Forestry Policy Group took place yesterday, where it was confirmed that an external regulatory review of forestry licensing will commence immediately

📍https://t.co/oMABcOhPm0 https://t.co/n9NAgQSQ9l"
1438868593467297795,2021-09-17 14:13:00+00:00,1,0,"⏰One hour reminder

Minister @McConalogue continues his #CAP tour in Fermoy Mart #Cork at 4pm today as part of the public consultation

If attending, contact your local farming organisation or #Fermoy Mart for details, including Covid restrictions

📍https://t.co/XXZd79sp25 https://t.co/U9rZJLmLNh"
1438851751743049732,2021-09-17 13:06:04+00:00,0,0,"Minister @McConalogue said: ""It is a great opportunity for me to hear directly from marine stakeholders who are central in ensuring the long-term vibrancy of our coastal communities"""
1438851749050294274,2021-09-17 13:06:04+00:00,1,0,"Minister @McConalogue is continuing his series of visits to some of Ireland's main fishing ports

He met yesterday and today with fishers, fishing organisations and stakeholders as he visited Dingle, Fenit and Cromane in Co.Kerry

📍https://t.co/f8DRDdYhwr https://t.co/gyjudooqVE"
1438835124209020928,2021-09-17 12:00:00+00:00,1,0,"Culture Night / Oíche Chultúir celebrates the richness and diversity of culture in Ireland 🎇

#GetInvolved ➡️ There’s over 1000 events happening across Ireland tonight, Friday September 17

📍Find out more at https://t.co/TA7ZKIrZ37
 
@DeptCulturelRL https://t.co/wWIIcdWdbQ"
1438782274674171904,2021-09-17 08:30:00+00:00,2,1,"A public consultation on Ireland’s Draft Nitrates Action Programme has opened, which gives effect to the requirements of Ireland’s Nitrates Directive and is legislation that all farmers implement on their farms.

🗓Have your say by Monday, September 20.

📍https://t.co/9LfwNJW7yK https://t.co/jFyXAYmUE2"
1438777370568183811,2021-09-17 08:10:30+00:00,2,2,"Minister @McConalogue continues his #CAP tour in Fermoy mart in #Cork at 4pm today as part of the public consultation.

If planning to attend, please contact your local farming organisation or #Fermoy mart for more details, including Covid restrictions.

📍https://t.co/KhlCxfHa97 https://t.co/sT8EfWxpHC"
1438581703023292416,2021-09-16 19:13:00+00:00,6,10,"The @teagasc Signpost programme supports climate action by Irish farmers with the goal of reducing gas emissions from Irish agriculture while creating more profitable and sustainable farming.

Tune in every Friday at 9.30am.

📍https://t.co/1MveOrfIfU https://t.co/B3Izwwu0B3"
1438469692260298764,2021-09-16 11:47:54+00:00,4,4,"Minister @McConalogue begins his #CAP tour in Castleisland mart #Kerry at 7pm tonight as part of the public consultation
If planning to attend, please contact your local farming organisation or #Castleisland mart for details, including Covid restrictions
📍https://t.co/KhlCxfHa97 https://t.co/8bArWcDZJy"
